scheduled_iso,host,fault_class,duration_seconds,parameters
2026-06-10T15:45:37+00:00,cnsm-db-postgres-01,network_latency,1609,delay=50ms
2026-06-10T16:11:32+00:00,cnsm-db-redis-02,disk_io,848,io=4 hdd=4
2026-06-10T19:24:22+00:00,cnsm-io-01,cpu_spike,1225,cpu=1 load=95
2026-06-10T20:17:26+00:00,cnsm-web-03,network_latency,1783,delay=200ms
2026-06-10T20:40:31+00:00,cnsm-web-01,cpu_spike,1047,cpu=1 load=90
2026-06-11T07:36:28+00:00,cnsm-db-postgres-02,disk_io,806,io=8 hdd=8
2026-06-11T08:49:31+00:00,cnsm-web-02,disk_io,585,io=4 hdd=4
2026-06-11T09:08:47+00:00,cnsm-db-postgres-02,disk_io,399,io=4 hdd=4
2026-06-11T13:07:39+00:00,cnsm-db-postgres-01,process_leak,326,fork=8
2026-06-11T14:33:31+00:00,cnsm-web-03,process_leak,780,fork=4
2026-06-11T16:04:07+00:00,cnsm-web-02,cpu_spike,623,cpu=2 load=95
2026-06-11T17:47:41+00:00,cnsm-web-03,cpu_spike,780,cpu=2 load=90
2026-06-11T18:23:48+00:00,cnsm-mem-01,cpu_spike,533,cpu=4 load=85
2026-06-11T20:15:26+00:00,cnsm-web-01,network_latency,454,delay=500ms
2026-06-11T20:15:59+00:00,cnsm-web-03,disk_io,1068,io=4 hdd=4
2026-06-11T20:28:38+00:00,cnsm-db-postgres-01,cpu_spike,1267,cpu=4 load=85
2026-06-11T21:13:56+00:00,cnsm-web-01,network_latency,1404,delay=100ms
2026-06-12T07:07:24+00:00,cnsm-mem-01,cpu_spike,1723,cpu=4 load=90
2026-06-12T08:37:07+00:00,cnsm-mem-01,process_leak,333,fork=4
2026-06-12T09:25:09+00:00,cnsm-web-06,memory_pressure,685,vm_bytes=4G
2026-06-12T10:11:01+00:00,cnsm-mem-01,network_latency,944,delay=500ms
2026-06-12T12:09:36+00:00,cnsm-web-01,disk_io,682,io=2 hdd=2
2026-06-12T13:19:12+00:00,cnsm-db-postgres-02,process_leak,595,fork=8
2026-06-12T15:50:52+00:00,cnsm-db-redis-02,memory_pressure,1224,vm_bytes=2G
2026-06-12T16:55:35+00:00,cnsm-web-02,disk_io,867,io=2 hdd=2
2026-06-12T21:04:16+00:00,cnsm-db-postgres-02,memory_pressure,2457,vm_bytes=1G
2026-06-13T09:56:10+00:00,cnsm-web-02,cpu_spike,575,cpu=2 load=85
2026-06-13T11:59:17+00:00,cnsm-web-03,process_leak,387,fork=2
2026-06-13T12:04:47+00:00,cnsm-web-02,network_latency,887,delay=100ms
2026-06-13T12:35:01+00:00,cnsm-web-04,cpu_spike,1733,cpu=2 load=90
2026-06-13T17:57:38+00:00,cnsm-web-02,memory_pressure,763,vm_bytes=4G
2026-06-13T18:11:13+00:00,cnsm-db-postgres-01,network_latency,1213,delay=500ms
2026-06-13T18:54:38+00:00,cnsm-db-redis-01,memory_pressure,1254,vm_bytes=8G
2026-06-13T20:23:54+00:00,cnsm-db-redis-02,process_leak,576,fork=2
2026-06-14T06:54:47+00:00,cnsm-web-03,memory_pressure,2958,vm_bytes=8G
2026-06-14T08:22:12+00:00,cnsm-db-postgres-02,memory_pressure,3542,vm_bytes=4G
2026-06-14T08:40:42+00:00,cnsm-db-postgres-02,disk_io,494,io=2 hdd=2
2026-06-14T10:57:23+00:00,cnsm-db-postgres-02,process_leak,728,fork=2
2026-06-14T11:05:47+00:00,cnsm-db-postgres-02,process_leak,477,fork=4
2026-06-14T11:28:35+00:00,cnsm-web-02,disk_io,979,io=2 hdd=2
2026-06-14T12:06:00+00:00,cnsm-mem-01,cpu_spike,663,cpu=2 load=90
2026-06-14T13:29:38+00:00,cnsm-db-postgres-02,memory_pressure,1101,vm_bytes=4G
2026-06-14T15:16:48+00:00,cnsm-web-03,network_latency,544,delay=100ms
2026-06-14T16:39:25+00:00,cnsm-web-06,disk_io,454,io=4 hdd=4
2026-06-14T17:26:05+00:00,cnsm-io-01,network_latency,570,delay=500ms
2026-06-14T17:52:26+00:00,cnsm-web-04,network_latency,1583,delay=500ms
2026-06-14T19:20:07+00:00,cnsm-web-02,disk_io,712,io=8 hdd=8
2026-06-15T07:51:14+00:00,cnsm-db-postgres-02,cpu_spike,1752,cpu=1 load=90
2026-06-15T08:08:38+00:00,cnsm-web-03,cpu_spike,608,cpu=1 load=90
2026-06-15T08:19:49+00:00,cnsm-io-01,cpu_spike,880,cpu=2 load=95
2026-06-15T09:07:47+00:00,cnsm-web-06,disk_io,1184,io=8 hdd=8
2026-06-15T11:50:51+00:00,cnsm-web-04,process_leak,357,fork=4
2026-06-15T11:52:00+00:00,cnsm-web-06,cpu_spike,1462,cpu=4 load=85
2026-06-15T15:41:29+00:00,cnsm-db-redis-01,cpu_spike,421,cpu=1 load=95
2026-06-15T18:38:21+00:00,cnsm-io-01,cpu_spike,1491,cpu=1 load=95
2026-06-15T18:47:13+00:00,cnsm-web-03,cpu_spike,733,cpu=2 load=90
2026-06-15T20:06:31+00:00,cnsm-db-postgres-01,disk_io,976,io=4 hdd=4
2026-06-15T20:12:56+00:00,cnsm-db-postgres-02,network_latency,1555,delay=200ms
2026-06-15T20:34:49+00:00,cnsm-web-06,cpu_spike,545,cpu=1 load=90
2026-06-15T21:35:57+00:00,cnsm-web-05,disk_io,1092,io=2 hdd=2
2026-06-16T06:38:28+00:00,cnsm-web-04,disk_io,865,io=8 hdd=8
2026-06-16T08:39:53+00:00,cnsm-web-04,cpu_spike,957,cpu=4 load=85
2026-06-16T08:47:23+00:00,cnsm-web-06,network_latency,466,delay=100ms
2026-06-16T08:59:06+00:00,cnsm-db-redis-02,cpu_spike,1221,cpu=2 load=85
2026-06-16T09:26:50+00:00,cnsm-web-05,process_leak,662,fork=8
2026-06-16T13:24:30+00:00,cnsm-db-redis-02,memory_pressure,2933,vm_bytes=2G
2026-06-16T15:37:57+00:00,cnsm-db-redis-01,memory_pressure,3560,vm_bytes=1G
2026-06-16T18:25:59+00:00,cnsm-web-03,cpu_spike,1076,cpu=2 load=90
2026-06-16T20:52:20+00:00,cnsm-db-postgres-01,disk_io,1133,io=8 hdd=8
2026-06-16T20:54:17+00:00,cnsm-web-04,network_latency,1576,delay=500ms
2026-06-17T06:54:34+00:00,cnsm-web-03,disk_io,730,io=4 hdd=4
2026-06-17T06:58:08+00:00,cnsm-web-02,cpu_spike,716,cpu=4 load=95
2026-06-17T08:35:08+00:00,cnsm-io-01,disk_io,1136,io=2 hdd=2
2026-06-17T12:18:39+00:00,cnsm-web-06,cpu_spike,1180,cpu=1 load=90
2026-06-17T14:56:49+00:00,cnsm-web-03,disk_io,910,io=8 hdd=8
2026-06-17T15:52:47+00:00,cnsm-web-02,disk_io,1114,io=2 hdd=2
2026-06-17T17:02:36+00:00,cnsm-web-03,disk_io,845,io=4 hdd=4
2026-06-17T17:33:34+00:00,cnsm-db-postgres-01,process_leak,366,fork=8
2026-06-17T19:39:52+00:00,cnsm-mem-01,disk_io,619,io=4 hdd=4
2026-06-17T20:14:35+00:00,cnsm-io-01,cpu_spike,478,cpu=2 load=85
2026-06-18T06:18:18+00:00,cnsm-db-postgres-02,disk_io,349,io=2 hdd=2
2026-06-18T07:31:58+00:00,cnsm-io-01,process_leak,880,fork=2
2026-06-18T10:15:18+00:00,cnsm-web-06,disk_io,405,io=2 hdd=2
2026-06-18T10:48:07+00:00,cnsm-web-03,disk_io,1116,io=4 hdd=4
2026-06-18T11:50:26+00:00,cnsm-web-01,cpu_spike,729,cpu=4 load=90
2026-06-18T14:38:33+00:00,cnsm-io-01,cpu_spike,1403,cpu=1 load=90
2026-06-18T19:16:48+00:00,cnsm-web-04,process_leak,683,fork=4
2026-06-18T19:20:14+00:00,cnsm-io-01,disk_io,1110,io=2 hdd=2
2026-06-18T20:17:40+00:00,cnsm-web-03,network_latency,927,delay=200ms
2026-06-19T06:23:14+00:00,cnsm-web-06,process_leak,616,fork=2
2026-06-19T06:34:34+00:00,cnsm-db-postgres-01,network_latency,1350,delay=100ms
2026-06-19T07:56:37+00:00,cnsm-web-06,network_latency,1063,delay=200ms
2026-06-19T08:41:51+00:00,cnsm-web-02,disk_io,741,io=2 hdd=2
2026-06-19T11:28:21+00:00,cnsm-io-01,network_latency,1418,delay=100ms
2026-06-19T12:19:03+00:00,cnsm-web-05,cpu_spike,484,cpu=2 load=85
2026-06-19T12:41:45+00:00,cnsm-db-postgres-02,disk_io,346,io=4 hdd=4
2026-06-19T14:15:55+00:00,cnsm-mem-01,cpu_spike,1776,cpu=4 load=90
2026-06-19T16:26:21+00:00,cnsm-db-redis-01,disk_io,929,io=2 hdd=2
2026-06-19T18:36:19+00:00,cnsm-db-postgres-01,network_latency,366,delay=100ms
2026-06-19T18:52:00+00:00,cnsm-web-05,memory_pressure,3355,vm_bytes=4G
2026-06-20T08:33:25+00:00,cnsm-db-redis-01,network_latency,1083,delay=500ms
2026-06-20T13:12:56+00:00,cnsm-db-redis-02,cpu_spike,676,cpu=4 load=90
2026-06-20T14:57:47+00:00,cnsm-web-04,disk_io,766,io=4 hdd=4
2026-06-20T15:29:17+00:00,cnsm-web-05,network_latency,1335,delay=500ms
2026-06-20T16:35:54+00:00,cnsm-db-postgres-02,disk_io,674,io=2 hdd=2
2026-06-20T19:04:16+00:00,cnsm-web-01,process_leak,302,fork=4
2026-06-20T19:06:32+00:00,cnsm-web-03,disk_io,644,io=2 hdd=2
2026-06-20T20:11:42+00:00,cnsm-web-01,cpu_spike,852,cpu=4 load=95
2026-06-20T20:58:42+00:00,cnsm-web-03,process_leak,753,fork=4
2026-06-20T21:27:50+00:00,cnsm-db-redis-02,process_leak,457,fork=8
2026-06-20T21:56:51+00:00,cnsm-web-06,cpu_spike,1390,cpu=4 load=85
2026-06-21T06:25:35+00:00,cnsm-db-redis-02,network_latency,586,delay=50ms
2026-06-21T07:08:02+00:00,cnsm-db-postgres-02,disk_io,1184,io=8 hdd=8
2026-06-21T07:54:12+00:00,cnsm-web-02,disk_io,781,io=2 hdd=2
2026-06-21T07:54:32+00:00,cnsm-web-06,disk_io,773,io=8 hdd=8
2026-06-21T08:19:13+00:00,cnsm-io-01,network_latency,1730,delay=500ms
2026-06-21T10:41:16+00:00,cnsm-io-01,disk_io,993,io=2 hdd=2
2026-06-21T11:37:43+00:00,cnsm-web-04,disk_io,979,io=8 hdd=8
2026-06-21T14:44:45+00:00,cnsm-web-06,network_latency,1137,delay=200ms
2026-06-21T17:04:55+00:00,cnsm-db-redis-02,cpu_spike,797,cpu=2 load=85
2026-06-21T17:36:35+00:00,cnsm-web-05,cpu_spike,905,cpu=4 load=90
2026-06-21T19:32:48+00:00,cnsm-web-03,cpu_spike,1496,cpu=4 load=85
2026-06-21T19:53:06+00:00,cnsm-db-redis-02,process_leak,624,fork=4
2026-06-21T20:33:14+00:00,cnsm-web-01,memory_pressure,1629,vm_bytes=1G
2026-06-22T07:02:58+00:00,cnsm-db-postgres-02,disk_io,339,io=2 hdd=2
2026-06-22T09:22:37+00:00,cnsm-mem-01,network_latency,1020,delay=500ms
2026-06-22T10:01:44+00:00,cnsm-mem-01,cpu_spike,980,cpu=4 load=90
2026-06-22T12:16:18+00:00,cnsm-web-03,memory_pressure,3528,vm_bytes=2G
2026-06-22T15:29:11+00:00,cnsm-db-postgres-01,process_leak,621,fork=8
2026-06-22T15:41:45+00:00,cnsm-io-01,disk_io,355,io=2 hdd=2
2026-06-22T15:46:47+00:00,cnsm-db-postgres-02,cpu_spike,1768,cpu=4 load=90
2026-06-22T15:55:45+00:00,cnsm-db-postgres-01,disk_io,1134,io=8 hdd=8
2026-06-22T19:15:31+00:00,cnsm-web-02,process_leak,549,fork=2
2026-06-22T20:15:14+00:00,cnsm-db-postgres-02,disk_io,520,io=8 hdd=8
2026-06-22T21:53:42+00:00,cnsm-web-06,cpu_spike,442,cpu=1 load=95
2026-06-23T06:01:17+00:00,cnsm-db-redis-02,disk_io,842,io=8 hdd=8
2026-06-23T08:22:00+00:00,cnsm-db-redis-02,disk_io,688,io=4 hdd=4
2026-06-23T10:13:25+00:00,cnsm-web-02,network_latency,1422,delay=50ms
2026-06-23T11:02:46+00:00,cnsm-web-03,disk_io,800,io=8 hdd=8
2026-06-23T14:41:13+00:00,cnsm-web-04,disk_io,395,io=2 hdd=2
2026-06-23T16:43:44+00:00,cnsm-db-redis-01,network_latency,668,delay=100ms
2026-06-23T19:19:09+00:00,cnsm-web-04,network_latency,1640,delay=100ms
2026-06-24T07:01:56+00:00,cnsm-web-01,cpu_spike,491,cpu=1 load=85
2026-06-24T07:12:11+00:00,cnsm-web-04,memory_pressure,2723,vm_bytes=4G
2026-06-24T07:36:37+00:00,cnsm-db-redis-02,memory_pressure,1506,vm_bytes=2G
2026-06-24T08:09:45+00:00,cnsm-web-04,disk_io,1154,io=4 hdd=4
2026-06-24T08:11:32+00:00,cnsm-web-05,cpu_spike,659,cpu=1 load=85
2026-06-24T08:49:27+00:00,cnsm-web-03,cpu_spike,427,cpu=1 load=90
2026-06-24T09:19:34+00:00,cnsm-web-05,process_leak,397,fork=4
2026-06-24T10:06:24+00:00,cnsm-db-redis-02,cpu_spike,1136,cpu=1 load=90
2026-06-24T10:32:01+00:00,cnsm-db-redis-02,cpu_spike,1441,cpu=4 load=85
2026-06-24T10:36:33+00:00,cnsm-db-postgres-02,network_latency,1495,delay=200ms
2026-06-24T10:43:03+00:00,cnsm-db-postgres-02,cpu_spike,1565,cpu=4 load=85
2026-06-24T12:26:00+00:00,cnsm-db-postgres-02,process_leak,813,fork=8
2026-06-24T14:19:28+00:00,cnsm-db-postgres-02,disk_io,554,io=2 hdd=2
2026-06-24T14:34:03+00:00,cnsm-mem-01,network_latency,1521,delay=100ms
2026-06-24T16:45:43+00:00,cnsm-db-redis-01,cpu_spike,1267,cpu=1 load=95
2026-06-24T16:51:53+00:00,cnsm-web-02,cpu_spike,1646,cpu=4 load=95
2026-06-24T16:52:19+00:00,cnsm-web-05,network_latency,1228,delay=500ms
2026-06-24T18:15:51+00:00,cnsm-db-postgres-01,memory_pressure,3217,vm_bytes=8G
2026-06-24T18:49:50+00:00,cnsm-mem-01,cpu_spike,473,cpu=4 load=95
2026-06-25T06:40:56+00:00,cnsm-io-01,cpu_spike,509,cpu=4 load=95
2026-06-25T07:29:44+00:00,cnsm-web-03,network_latency,1427,delay=200ms
2026-06-25T09:17:22+00:00,cnsm-web-05,network_latency,1705,delay=50ms
2026-06-25T09:47:42+00:00,cnsm-web-05,process_leak,681,fork=2
2026-06-25T10:25:55+00:00,cnsm-web-05,process_leak,620,fork=8
2026-06-25T13:42:05+00:00,cnsm-io-01,cpu_spike,639,cpu=4 load=85
2026-06-25T14:02:11+00:00,cnsm-web-02,cpu_spike,307,cpu=2 load=85
2026-06-25T16:10:50+00:00,cnsm-io-01,memory_pressure,3284,vm_bytes=1G
2026-06-25T16:11:56+00:00,cnsm-db-postgres-01,memory_pressure,606,vm_bytes=4G
2026-06-25T16:17:46+00:00,cnsm-web-01,cpu_spike,618,cpu=1 load=90
2026-06-25T17:28:32+00:00,cnsm-web-02,memory_pressure,1122,vm_bytes=1G
2026-06-25T17:42:43+00:00,cnsm-web-02,network_latency,1487,delay=200ms
2026-06-25T18:01:46+00:00,cnsm-mem-01,disk_io,1055,io=8 hdd=8
2026-06-25T18:05:06+00:00,cnsm-io-01,network_latency,1611,delay=100ms
2026-06-25T18:08:08+00:00,cnsm-web-05,network_latency,1224,delay=100ms
2026-06-25T19:23:14+00:00,cnsm-db-postgres-01,disk_io,916,io=2 hdd=2
2026-06-25T20:15:18+00:00,cnsm-db-redis-02,process_leak,759,fork=8
2026-06-25T21:09:43+00:00,cnsm-web-01,process_leak,494,fork=4
2026-06-26T08:05:15+00:00,cnsm-web-02,disk_io,301,io=8 hdd=8
2026-06-26T08:52:17+00:00,cnsm-web-02,disk_io,920,io=8 hdd=8
2026-06-26T10:10:13+00:00,cnsm-db-postgres-01,disk_io,709,io=8 hdd=8
2026-06-26T14:26:08+00:00,cnsm-mem-01,cpu_spike,913,cpu=2 load=85
2026-06-26T14:51:26+00:00,cnsm-db-redis-01,process_leak,539,fork=8
2026-06-26T15:55:37+00:00,cnsm-web-06,network_latency,1373,delay=100ms
2026-06-26T16:21:18+00:00,cnsm-db-postgres-02,memory_pressure,2302,vm_bytes=8G
2026-06-26T16:39:38+00:00,cnsm-db-postgres-01,disk_io,695,io=4 hdd=4
2026-06-26T17:46:25+00:00,cnsm-web-02,disk_io,1105,io=4 hdd=4
2026-06-26T18:22:00+00:00,cnsm-web-03,process_leak,648,fork=2
2026-06-26T19:17:15+00:00,cnsm-web-06,cpu_spike,741,cpu=4 load=85
2026-06-26T20:27:31+00:00,cnsm-mem-01,process_leak,859,fork=2
2026-06-26T21:33:04+00:00,cnsm-web-02,cpu_spike,1429,cpu=4 load=90
2026-06-27T06:44:21+00:00,cnsm-mem-01,memory_pressure,2132,vm_bytes=8G
2026-06-27T14:01:30+00:00,cnsm-web-06,disk_io,997,io=8 hdd=8
2026-06-27T14:59:22+00:00,cnsm-db-postgres-01,cpu_spike,1351,cpu=1 load=90
2026-06-27T15:38:04+00:00,cnsm-db-postgres-02,memory_pressure,1615,vm_bytes=2G
2026-06-27T15:48:28+00:00,cnsm-db-postgres-01,cpu_spike,1219,cpu=1 load=95
2026-06-27T16:04:42+00:00,cnsm-mem-01,disk_io,607,io=2 hdd=2
2026-06-27T21:14:56+00:00,cnsm-web-05,disk_io,815,io=2 hdd=2
2026-06-28T06:34:46+00:00,cnsm-db-redis-02,disk_io,682,io=2 hdd=2
2026-06-28T07:45:51+00:00,cnsm-io-01,memory_pressure,602,vm_bytes=8G
2026-06-28T08:20:16+00:00,cnsm-web-04,memory_pressure,1633,vm_bytes=4G
2026-06-28T08:25:03+00:00,cnsm-db-redis-01,disk_io,877,io=2 hdd=2
2026-06-28T08:30:16+00:00,cnsm-web-05,cpu_spike,918,cpu=1 load=90
2026-06-28T10:22:55+00:00,cnsm-mem-01,disk_io,325,io=4 hdd=4
2026-06-28T11:52:57+00:00,cnsm-web-02,cpu_spike,1572,cpu=4 load=85
2026-06-28T12:33:06+00:00,cnsm-mem-01,disk_io,794,io=4 hdd=4
2026-06-28T13:32:32+00:00,cnsm-db-redis-02,disk_io,878,io=2 hdd=2
2026-06-28T14:32:15+00:00,cnsm-web-01,cpu_spike,1398,cpu=1 load=90
2026-06-28T16:10:16+00:00,cnsm-web-06,cpu_spike,1057,cpu=2 load=95
2026-06-28T17:48:33+00:00,cnsm-db-redis-02,memory_pressure,1289,vm_bytes=4G
2026-06-28T19:34:38+00:00,cnsm-db-redis-01,process_leak,688,fork=2
2026-06-28T19:39:27+00:00,cnsm-mem-01,cpu_spike,1750,cpu=1 load=90
2026-06-28T19:56:16+00:00,cnsm-web-06,disk_io,762,io=2 hdd=2
2026-06-29T08:14:46+00:00,cnsm-web-01,network_latency,1793,delay=50ms
2026-06-29T09:51:05+00:00,cnsm-db-redis-02,cpu_spike,1779,cpu=2 load=90
2026-06-29T12:21:43+00:00,cnsm-db-postgres-02,memory_pressure,3084,vm_bytes=2G
2026-06-29T14:02:05+00:00,cnsm-db-postgres-01,disk_io,1071,io=8 hdd=8
2026-06-29T18:37:14+00:00,cnsm-web-05,memory_pressure,702,vm_bytes=4G
2026-06-29T20:00:20+00:00,cnsm-db-redis-01,network_latency,364,delay=200ms
2026-06-29T20:21:06+00:00,cnsm-web-04,disk_io,549,io=4 hdd=4
2026-06-29T20:28:03+00:00,cnsm-web-02,network_latency,1683,delay=100ms
2026-06-30T06:23:47+00:00,cnsm-db-postgres-02,network_latency,978,delay=50ms
2026-06-30T08:29:52+00:00,cnsm-web-02,network_latency,1148,delay=100ms
2026-06-30T08:32:08+00:00,cnsm-db-redis-01,cpu_spike,1632,cpu=1 load=90
2026-06-30T09:28:20+00:00,cnsm-mem-01,disk_io,1039,io=8 hdd=8
2026-06-30T10:41:06+00:00,cnsm-db-postgres-02,process_leak,838,fork=4
2026-06-30T15:51:26+00:00,cnsm-db-postgres-01,cpu_spike,1060,cpu=4 load=85
2026-06-30T17:38:47+00:00,cnsm-web-01,process_leak,518,fork=4
2026-06-30T21:28:38+00:00,cnsm-web-03,disk_io,1111,io=2 hdd=2
2026-07-01T06:24:40+00:00,cnsm-web-03,cpu_spike,988,cpu=4 load=95
2026-07-01T08:48:23+00:00,cnsm-web-01,disk_io,845,io=2 hdd=2
2026-07-01T09:39:25+00:00,cnsm-web-03,cpu_spike,749,cpu=2 load=90
2026-07-01T10:12:14+00:00,cnsm-mem-01,process_leak,693,fork=8
2026-07-01T12:15:17+00:00,cnsm-db-postgres-02,process_leak,585,fork=8
2026-07-01T12:31:17+00:00,cnsm-io-01,cpu_spike,591,cpu=4 load=95
2026-07-01T13:17:34+00:00,cnsm-web-03,cpu_spike,1200,cpu=1 load=95
2026-07-01T14:24:33+00:00,cnsm-web-05,network_latency,1758,delay=500ms
2026-07-01T15:11:20+00:00,cnsm-db-redis-02,process_leak,533,fork=4
2026-07-01T16:11:03+00:00,cnsm-web-03,disk_io,799,io=2 hdd=2
2026-07-01T17:51:09+00:00,cnsm-web-03,process_leak,375,fork=8
2026-07-01T20:48:34+00:00,cnsm-web-06,disk_io,877,io=8 hdd=8
2026-07-01T21:03:43+00:00,cnsm-mem-01,cpu_spike,598,cpu=1 load=85
2026-07-02T06:57:24+00:00,cnsm-db-postgres-02,disk_io,323,io=2 hdd=2
2026-07-02T07:22:48+00:00,cnsm-db-redis-02,cpu_spike,1617,cpu=4 load=90
2026-07-02T08:30:46+00:00,cnsm-db-postgres-02,cpu_spike,1584,cpu=4 load=90
2026-07-02T09:02:34+00:00,cnsm-db-postgres-02,disk_io,827,io=4 hdd=4
2026-07-02T09:17:56+00:00,cnsm-web-04,disk_io,1033,io=4 hdd=4
2026-07-02T10:11:39+00:00,cnsm-db-postgres-02,disk_io,1200,io=4 hdd=4
2026-07-02T11:02:03+00:00,cnsm-web-06,network_latency,807,delay=500ms
2026-07-02T11:27:24+00:00,cnsm-db-redis-02,memory_pressure,2855,vm_bytes=4G
2026-07-02T13:41:44+00:00,cnsm-web-06,memory_pressure,2888,vm_bytes=4G
2026-07-02T14:11:04+00:00,cnsm-web-04,cpu_spike,1405,cpu=2 load=90
2026-07-02T14:55:54+00:00,cnsm-db-redis-02,network_latency,1008,delay=50ms
2026-07-02T15:49:30+00:00,cnsm-web-05,cpu_spike,771,cpu=4 load=90
2026-07-02T17:15:59+00:00,cnsm-web-05,cpu_spike,858,cpu=1 load=90
2026-07-02T17:33:33+00:00,cnsm-io-01,process_leak,829,fork=8
2026-07-02T17:45:40+00:00,cnsm-db-postgres-01,cpu_spike,1065,cpu=1 load=90
2026-07-02T18:07:19+00:00,cnsm-io-01,disk_io,546,io=4 hdd=4
2026-07-02T19:43:34+00:00,cnsm-web-01,process_leak,843,fork=2
2026-07-03T06:10:50+00:00,cnsm-web-06,disk_io,375,io=4 hdd=4
2026-07-03T06:35:47+00:00,cnsm-web-01,cpu_spike,707,cpu=4 load=95
2026-07-03T06:59:02+00:00,cnsm-web-01,disk_io,408,io=8 hdd=8
2026-07-03T09:45:27+00:00,cnsm-web-04,disk_io,1022,io=4 hdd=4
2026-07-03T11:16:25+00:00,cnsm-io-01,disk_io,493,io=8 hdd=8
2026-07-03T11:16:56+00:00,cnsm-web-01,memory_pressure,2621,vm_bytes=1G
2026-07-03T15:07:18+00:00,cnsm-web-02,network_latency,1269,delay=100ms
2026-07-03T15:40:17+00:00,cnsm-io-01,network_latency,1759,delay=500ms
2026-07-03T19:55:52+00:00,cnsm-web-05,disk_io,907,io=2 hdd=2
2026-07-03T21:26:21+00:00,cnsm-mem-01,process_leak,803,fork=4
2026-07-04T09:07:10+00:00,cnsm-db-postgres-02,cpu_spike,881,cpu=1 load=90
2026-07-04T10:07:58+00:00,cnsm-db-postgres-02,disk_io,767,io=2 hdd=2
2026-07-04T10:23:34+00:00,cnsm-io-01,memory_pressure,3385,vm_bytes=8G
2026-07-04T18:10:19+00:00,cnsm-web-02,cpu_spike,947,cpu=2 load=85
2026-07-04T20:40:07+00:00,cnsm-io-01,process_leak,365,fork=4
2026-07-04T20:52:44+00:00,cnsm-db-redis-02,memory_pressure,738,vm_bytes=1G
2026-07-04T20:55:16+00:00,cnsm-web-06,memory_pressure,922,vm_bytes=8G
2026-07-04T21:32:59+00:00,cnsm-db-postgres-02,network_latency,1588,delay=500ms
2026-07-05T06:24:26+00:00,cnsm-db-postgres-01,memory_pressure,2525,vm_bytes=1G
2026-07-05T08:17:32+00:00,cnsm-db-redis-01,network_latency,560,delay=100ms
2026-07-05T08:31:16+00:00,cnsm-web-02,cpu_spike,316,cpu=4 load=95
2026-07-05T12:06:51+00:00,cnsm-web-06,cpu_spike,740,cpu=2 load=90
2026-07-05T15:02:43+00:00,cnsm-web-06,cpu_spike,751,cpu=2 load=95
2026-07-05T16:38:54+00:00,cnsm-mem-01,disk_io,697,io=8 hdd=8
2026-07-05T19:05:38+00:00,cnsm-db-postgres-02,cpu_spike,491,cpu=4 load=95
2026-07-05T19:10:13+00:00,cnsm-db-postgres-01,cpu_spike,708,cpu=4 load=85
2026-07-05T19:13:08+00:00,cnsm-web-01,disk_io,852,io=8 hdd=8
2026-07-05T19:29:41+00:00,cnsm-db-redis-02,cpu_spike,1628,cpu=2 load=90
2026-07-05T19:49:34+00:00,cnsm-db-postgres-02,cpu_spike,1138,cpu=4 load=85
2026-07-05T20:33:09+00:00,cnsm-db-redis-01,disk_io,1020,io=4 hdd=4
2026-07-05T20:35:53+00:00,cnsm-web-03,cpu_spike,355,cpu=2 load=95
2026-07-05T21:09:58+00:00,cnsm-mem-01,memory_pressure,2675,vm_bytes=8G
2026-07-06T06:54:48+00:00,cnsm-db-postgres-02,disk_io,410,io=4 hdd=4
2026-07-06T06:59:01+00:00,cnsm-web-04,disk_io,795,io=4 hdd=4
2026-07-06T07:53:03+00:00,cnsm-web-02,memory_pressure,2112,vm_bytes=2G
2026-07-06T08:50:39+00:00,cnsm-web-01,disk_io,1097,io=8 hdd=8
2026-07-06T12:03:16+00:00,cnsm-db-redis-02,cpu_spike,849,cpu=2 load=95
2026-07-06T13:00:08+00:00,cnsm-db-redis-01,network_latency,423,delay=50ms
2026-07-06T15:03:09+00:00,cnsm-mem-01,process_leak,342,fork=8
2026-07-06T15:20:50+00:00,cnsm-db-postgres-01,disk_io,405,io=2 hdd=2
2026-07-06T15:21:03+00:00,cnsm-db-postgres-01,process_leak,597,fork=4
2026-07-06T17:43:35+00:00,cnsm-db-redis-01,cpu_spike,1077,cpu=2 load=90
2026-07-06T18:47:06+00:00,cnsm-mem-01,memory_pressure,750,vm_bytes=4G
2026-07-06T20:41:50+00:00,cnsm-web-05,disk_io,960,io=4 hdd=4
2026-07-07T09:08:06+00:00,cnsm-web-01,disk_io,469,io=4 hdd=4
2026-07-07T11:32:52+00:00,cnsm-web-04,disk_io,314,io=8 hdd=8
2026-07-07T12:32:26+00:00,cnsm-web-04,disk_io,448,io=4 hdd=4
2026-07-07T14:02:39+00:00,cnsm-mem-01,disk_io,463,io=4 hdd=4
2026-07-07T15:53:15+00:00,cnsm-db-redis-02,disk_io,787,io=2 hdd=2
2026-07-07T16:40:16+00:00,cnsm-db-redis-02,process_leak,684,fork=4
2026-07-07T17:25:11+00:00,cnsm-web-03,network_latency,898,delay=100ms
2026-07-07T17:30:27+00:00,cnsm-io-01,disk_io,915,io=8 hdd=8
2026-07-07T17:41:07+00:00,cnsm-web-03,network_latency,1387,delay=200ms
2026-07-07T17:43:31+00:00,cnsm-db-postgres-02,process_leak,570,fork=8
2026-07-07T18:57:48+00:00,cnsm-db-postgres-02,cpu_spike,1472,cpu=2 load=90
