scheduled_iso,host,fault_class,duration_seconds,parameters
2026-11-27T12:51:45+00:00,cnsm-db-postgres-01,cpu_spike,850,cpu=2 load=95
2026-11-27T14:25:55+00:00,cnsm-web-04,network_latency,1298,delay=50ms
2026-11-27T15:01:16+00:00,cnsm-web-01,cpu_spike,829,cpu=4 load=85
2026-11-27T15:33:29+00:00,cnsm-web-05,disk_io,400,io=8 hdd=8
2026-11-27T19:39:59+00:00,cnsm-web-04,network_latency,868,delay=50ms
2026-11-27T20:10:13+00:00,cnsm-mem-01,memory_pressure,2395,vm_bytes=4G
2026-11-28T06:40:00+00:00,cnsm-io-01,process_leak,316,fork=4
2026-11-28T06:40:28+00:00,cnsm-mem-01,process_leak,785,fork=4
2026-11-28T07:01:24+00:00,cnsm-io-01,memory_pressure,2734,vm_bytes=1G
2026-11-28T07:06:38+00:00,cnsm-io-01,disk_io,538,io=4 hdd=4
2026-11-28T07:20:13+00:00,cnsm-db-postgres-02,process_leak,679,fork=2
2026-11-28T10:50:34+00:00,cnsm-db-redis-02,memory_pressure,1346,vm_bytes=8G
2026-11-28T11:58:37+00:00,cnsm-mem-01,disk_io,333,io=4 hdd=4
2026-11-28T12:47:09+00:00,cnsm-web-05,memory_pressure,2863,vm_bytes=1G
2026-11-28T13:47:39+00:00,cnsm-db-postgres-02,cpu_spike,789,cpu=4 load=90
2026-11-28T14:54:38+00:00,cnsm-web-04,cpu_spike,766,cpu=2 load=85
2026-11-28T14:56:05+00:00,cnsm-web-02,disk_io,1108,io=4 hdd=4
2026-11-28T15:04:11+00:00,cnsm-web-02,disk_io,1036,io=8 hdd=8
2026-11-28T15:32:55+00:00,cnsm-mem-01,disk_io,1145,io=2 hdd=2
2026-11-28T15:41:52+00:00,cnsm-db-redis-01,disk_io,762,io=8 hdd=8
2026-11-28T16:33:41+00:00,cnsm-web-04,memory_pressure,1562,vm_bytes=4G
2026-11-28T17:04:09+00:00,cnsm-io-01,process_leak,329,fork=2
2026-11-28T17:32:14+00:00,cnsm-web-05,process_leak,651,fork=8
2026-11-28T19:48:04+00:00,cnsm-web-06,cpu_spike,1173,cpu=2 load=95
2026-11-28T20:02:48+00:00,cnsm-web-05,cpu_spike,1734,cpu=2 load=95
2026-11-28T21:13:18+00:00,cnsm-io-01,network_latency,1050,delay=200ms
2026-11-29T06:03:54+00:00,cnsm-web-04,disk_io,917,io=2 hdd=2
2026-11-29T07:21:01+00:00,cnsm-db-postgres-01,process_leak,749,fork=4
2026-11-29T07:24:37+00:00,cnsm-web-06,cpu_spike,527,cpu=4 load=85
2026-11-29T07:34:18+00:00,cnsm-mem-01,disk_io,1041,io=8 hdd=8
2026-11-29T07:43:08+00:00,cnsm-db-postgres-01,memory_pressure,1152,vm_bytes=1G
2026-11-29T07:54:57+00:00,cnsm-web-01,cpu_spike,310,cpu=2 load=90
2026-11-29T10:54:57+00:00,cnsm-web-04,cpu_spike,1763,cpu=4 load=95
2026-11-29T11:17:01+00:00,cnsm-web-01,memory_pressure,1827,vm_bytes=4G
2026-11-29T13:01:41+00:00,cnsm-web-03,cpu_spike,884,cpu=4 load=90
2026-11-29T13:13:05+00:00,cnsm-db-postgres-02,process_leak,728,fork=4
2026-11-29T13:17:43+00:00,cnsm-io-01,network_latency,1447,delay=500ms
2026-11-29T13:36:02+00:00,cnsm-web-04,cpu_spike,655,cpu=2 load=95
2026-11-29T15:47:22+00:00,cnsm-db-redis-02,disk_io,479,io=2 hdd=2
2026-11-29T16:38:22+00:00,cnsm-db-redis-02,process_leak,633,fork=8
2026-11-29T16:57:52+00:00,cnsm-web-02,cpu_spike,846,cpu=4 load=85
2026-11-29T17:49:08+00:00,cnsm-web-04,disk_io,994,io=8 hdd=8
2026-11-29T18:04:22+00:00,cnsm-web-05,cpu_spike,1586,cpu=4 load=85
2026-11-29T19:49:53+00:00,cnsm-web-06,network_latency,1788,delay=500ms
2026-11-29T19:56:24+00:00,cnsm-mem-01,cpu_spike,687,cpu=2 load=90
2026-11-29T21:18:25+00:00,cnsm-db-redis-02,cpu_spike,871,cpu=4 load=90
2026-11-30T06:19:58+00:00,cnsm-db-redis-02,memory_pressure,2223,vm_bytes=2G
2026-11-30T07:14:42+00:00,cnsm-mem-01,memory_pressure,3350,vm_bytes=2G
2026-11-30T07:39:38+00:00,cnsm-db-redis-01,cpu_spike,1746,cpu=4 load=85
2026-11-30T08:51:24+00:00,cnsm-mem-01,cpu_spike,1172,cpu=4 load=85
2026-11-30T09:30:05+00:00,cnsm-web-02,cpu_spike,532,cpu=4 load=95
2026-11-30T09:36:29+00:00,cnsm-web-06,disk_io,1094,io=8 hdd=8
2026-11-30T09:36:47+00:00,cnsm-web-05,cpu_spike,413,cpu=4 load=95
2026-11-30T10:22:02+00:00,cnsm-web-05,disk_io,445,io=8 hdd=8
2026-11-30T10:51:15+00:00,cnsm-web-05,network_latency,1271,delay=100ms
2026-11-30T11:59:54+00:00,cnsm-web-06,disk_io,987,io=8 hdd=8
2026-11-30T12:44:33+00:00,cnsm-db-redis-02,network_latency,1039,delay=500ms
2026-11-30T13:45:36+00:00,cnsm-web-05,memory_pressure,2186,vm_bytes=4G
2026-11-30T14:02:46+00:00,cnsm-web-05,cpu_spike,1620,cpu=1 load=95
2026-11-30T15:44:53+00:00,cnsm-web-01,cpu_spike,1598,cpu=2 load=95
2026-11-30T16:58:42+00:00,cnsm-web-03,disk_io,1027,io=8 hdd=8
2026-11-30T17:37:14+00:00,cnsm-web-05,cpu_spike,638,cpu=4 load=90
2026-11-30T19:57:08+00:00,cnsm-web-03,process_leak,549,fork=2
2026-12-01T06:14:41+00:00,cnsm-web-02,memory_pressure,3392,vm_bytes=2G
2026-12-01T06:26:14+00:00,cnsm-mem-01,cpu_spike,1077,cpu=2 load=95
2026-12-01T07:45:53+00:00,cnsm-db-redis-02,disk_io,927,io=8 hdd=8
2026-12-01T08:11:38+00:00,cnsm-web-01,memory_pressure,2903,vm_bytes=1G
2026-12-01T09:05:57+00:00,cnsm-mem-01,cpu_spike,1616,cpu=4 load=95
2026-12-01T12:02:12+00:00,cnsm-web-03,process_leak,322,fork=8
2026-12-01T12:57:38+00:00,cnsm-db-redis-02,disk_io,844,io=2 hdd=2
2026-12-01T13:32:54+00:00,cnsm-db-postgres-01,network_latency,610,delay=50ms
2026-12-01T13:45:05+00:00,cnsm-db-redis-01,process_leak,582,fork=8
2026-12-01T14:21:17+00:00,cnsm-web-06,disk_io,419,io=8 hdd=8
2026-12-01T14:47:30+00:00,cnsm-db-postgres-02,process_leak,650,fork=2
2026-12-01T14:49:46+00:00,cnsm-db-postgres-02,disk_io,601,io=4 hdd=4
2026-12-01T15:05:21+00:00,cnsm-db-postgres-02,disk_io,366,io=8 hdd=8
2026-12-01T15:25:14+00:00,cnsm-web-04,memory_pressure,927,vm_bytes=4G
2026-12-01T15:47:11+00:00,cnsm-web-01,process_leak,424,fork=4
2026-12-01T16:14:52+00:00,cnsm-web-06,cpu_spike,1344,cpu=1 load=95
2026-12-01T16:48:50+00:00,cnsm-web-03,disk_io,460,io=2 hdd=2
2026-12-01T16:49:43+00:00,cnsm-web-02,network_latency,357,delay=200ms
2026-12-01T18:49:44+00:00,cnsm-db-redis-01,cpu_spike,792,cpu=1 load=95
2026-12-01T19:22:57+00:00,cnsm-web-04,cpu_spike,1273,cpu=1 load=90
2026-12-01T19:40:42+00:00,cnsm-web-02,memory_pressure,1576,vm_bytes=4G
2026-12-01T20:08:19+00:00,cnsm-db-postgres-02,disk_io,989,io=8 hdd=8
2026-12-01T20:38:20+00:00,cnsm-web-02,process_leak,438,fork=4
2026-12-01T20:46:28+00:00,cnsm-db-postgres-02,process_leak,886,fork=8
2026-12-01T21:53:12+00:00,cnsm-db-redis-01,network_latency,1733,delay=100ms
2026-12-01T21:54:27+00:00,cnsm-web-06,disk_io,731,io=4 hdd=4
2026-12-02T06:07:39+00:00,cnsm-io-01,disk_io,570,io=4 hdd=4
2026-12-02T06:23:54+00:00,cnsm-web-03,cpu_spike,630,cpu=1 load=90
2026-12-02T07:13:46+00:00,cnsm-web-04,cpu_spike,401,cpu=1 load=90
2026-12-02T09:02:05+00:00,cnsm-db-redis-01,network_latency,1608,delay=50ms
2026-12-02T10:07:33+00:00,cnsm-web-01,cpu_spike,1615,cpu=4 load=85
2026-12-02T10:14:36+00:00,cnsm-web-05,network_latency,757,delay=200ms
2026-12-02T10:36:55+00:00,cnsm-db-redis-02,network_latency,1361,delay=100ms
2026-12-02T11:02:34+00:00,cnsm-io-01,network_latency,1063,delay=200ms
2026-12-02T11:29:32+00:00,cnsm-web-06,cpu_spike,915,cpu=2 load=95
2026-12-02T13:18:11+00:00,cnsm-db-postgres-02,disk_io,924,io=2 hdd=2
2026-12-02T15:00:54+00:00,cnsm-io-01,memory_pressure,981,vm_bytes=4G
2026-12-02T15:20:02+00:00,cnsm-web-01,process_leak,429,fork=2
2026-12-02T16:19:23+00:00,cnsm-db-postgres-01,network_latency,1205,delay=500ms
2026-12-02T16:31:56+00:00,cnsm-web-05,disk_io,1074,io=4 hdd=4
2026-12-02T18:15:18+00:00,cnsm-db-postgres-01,disk_io,778,io=2 hdd=2
2026-12-02T19:05:33+00:00,cnsm-db-postgres-01,disk_io,1178,io=4 hdd=4
2026-12-02T19:32:44+00:00,cnsm-db-redis-02,network_latency,528,delay=200ms
2026-12-02T20:07:25+00:00,cnsm-web-06,memory_pressure,1748,vm_bytes=4G
2026-12-02T20:47:56+00:00,cnsm-mem-01,cpu_spike,1712,cpu=1 load=95
2026-12-02T21:13:58+00:00,cnsm-db-postgres-01,network_latency,1659,delay=50ms
2026-12-02T21:19:25+00:00,cnsm-web-04,cpu_spike,514,cpu=4 load=95
2026-12-03T06:40:44+00:00,cnsm-web-05,disk_io,404,io=4 hdd=4
2026-12-03T08:20:36+00:00,cnsm-db-postgres-02,cpu_spike,313,cpu=4 load=95
2026-12-03T08:22:57+00:00,cnsm-db-postgres-01,disk_io,1166,io=2 hdd=2
2026-12-03T08:30:04+00:00,cnsm-web-04,cpu_spike,588,cpu=1 load=85
2026-12-03T08:58:27+00:00,cnsm-db-redis-01,cpu_spike,1521,cpu=4 load=95
2026-12-03T10:22:14+00:00,cnsm-web-06,disk_io,894,io=2 hdd=2
2026-12-03T10:40:25+00:00,cnsm-web-04,cpu_spike,1800,cpu=2 load=95
2026-12-03T12:34:32+00:00,cnsm-db-redis-02,disk_io,1015,io=4 hdd=4
2026-12-03T13:36:42+00:00,cnsm-db-postgres-02,memory_pressure,1741,vm_bytes=4G
2026-12-03T14:09:28+00:00,cnsm-web-01,network_latency,949,delay=200ms
2026-12-03T14:24:56+00:00,cnsm-db-postgres-01,memory_pressure,756,vm_bytes=1G
2026-12-03T15:05:13+00:00,cnsm-web-05,process_leak,720,fork=4
2026-12-03T16:59:25+00:00,cnsm-db-postgres-02,disk_io,970,io=2 hdd=2
2026-12-03T17:23:55+00:00,cnsm-db-redis-01,cpu_spike,1783,cpu=1 load=90
2026-12-03T17:32:26+00:00,cnsm-web-03,disk_io,844,io=8 hdd=8
2026-12-03T19:11:17+00:00,cnsm-web-05,disk_io,455,io=8 hdd=8
2026-12-03T19:24:03+00:00,cnsm-db-postgres-02,memory_pressure,2588,vm_bytes=4G
2026-12-03T19:36:11+00:00,cnsm-db-postgres-02,process_leak,890,fork=4
2026-12-03T20:08:37+00:00,cnsm-db-redis-01,disk_io,1104,io=2 hdd=2
2026-12-03T20:28:21+00:00,cnsm-db-postgres-01,cpu_spike,1652,cpu=4 load=95
2026-12-03T21:07:17+00:00,cnsm-mem-01,disk_io,1167,io=8 hdd=8
2026-12-03T21:33:26+00:00,cnsm-web-02,process_leak,663,fork=4
2026-12-03T21:48:40+00:00,cnsm-db-redis-01,process_leak,772,fork=8
2026-12-04T06:47:30+00:00,cnsm-web-01,process_leak,866,fork=2
2026-12-04T08:06:56+00:00,cnsm-web-05,process_leak,452,fork=2
2026-12-04T08:21:05+00:00,cnsm-db-postgres-02,network_latency,1497,delay=200ms
2026-12-04T09:12:21+00:00,cnsm-web-04,process_leak,812,fork=8
2026-12-04T09:16:38+00:00,cnsm-web-06,cpu_spike,857,cpu=4 load=95
2026-12-04T09:38:51+00:00,cnsm-db-postgres-01,disk_io,901,io=2 hdd=2
2026-12-04T11:00:51+00:00,cnsm-web-05,process_leak,655,fork=8
2026-12-04T12:45:34+00:00,cnsm-db-postgres-01,process_leak,342,fork=4
2026-12-04T12:48:05+00:00,cnsm-web-01,disk_io,882,io=4 hdd=4
2026-12-04T12:50:11+00:00,cnsm-web-06,process_leak,575,fork=8
2026-12-04T14:31:02+00:00,cnsm-web-04,process_leak,664,fork=8
2026-12-04T14:35:05+00:00,cnsm-web-02,process_leak,449,fork=2
2026-12-04T14:59:06+00:00,cnsm-mem-01,memory_pressure,2961,vm_bytes=4G
2026-12-04T15:12:31+00:00,cnsm-db-postgres-02,network_latency,802,delay=500ms
2026-12-04T16:06:27+00:00,cnsm-db-postgres-01,disk_io,523,io=8 hdd=8
2026-12-04T16:21:17+00:00,cnsm-web-03,memory_pressure,2900,vm_bytes=1G
2026-12-04T16:34:41+00:00,cnsm-db-postgres-01,memory_pressure,1071,vm_bytes=4G
2026-12-04T17:20:47+00:00,cnsm-db-redis-01,cpu_spike,1449,cpu=2 load=85
2026-12-04T17:57:54+00:00,cnsm-web-03,cpu_spike,837,cpu=2 load=95
2026-12-04T18:45:14+00:00,cnsm-web-05,memory_pressure,1997,vm_bytes=2G
2026-12-04T19:00:55+00:00,cnsm-web-01,disk_io,1017,io=8 hdd=8
2026-12-04T20:46:46+00:00,cnsm-io-01,disk_io,867,io=2 hdd=2
2026-12-04T20:50:31+00:00,cnsm-web-02,disk_io,1093,io=4 hdd=4
2026-12-04T21:04:01+00:00,cnsm-mem-01,disk_io,455,io=2 hdd=2
2026-12-04T21:40:19+00:00,cnsm-db-postgres-01,network_latency,1099,delay=500ms
2026-12-05T06:32:22+00:00,cnsm-mem-01,cpu_spike,1144,cpu=4 load=85
2026-12-05T06:43:36+00:00,cnsm-db-postgres-01,cpu_spike,1088,cpu=1 load=95
2026-12-05T07:29:07+00:00,cnsm-db-redis-02,memory_pressure,1194,vm_bytes=4G
2026-12-05T07:56:45+00:00,cnsm-web-06,memory_pressure,2247,vm_bytes=2G
2026-12-05T08:31:04+00:00,cnsm-web-02,cpu_spike,493,cpu=4 load=95
2026-12-05T08:34:20+00:00,cnsm-mem-01,network_latency,989,delay=500ms
2026-12-05T11:02:08+00:00,cnsm-db-postgres-01,process_leak,439,fork=8
2026-12-05T11:30:32+00:00,cnsm-web-01,disk_io,980,io=8 hdd=8
2026-12-05T11:32:52+00:00,cnsm-web-05,disk_io,526,io=4 hdd=4
2026-12-05T13:16:32+00:00,cnsm-web-05,disk_io,694,io=4 hdd=4
2026-12-05T16:04:36+00:00,cnsm-db-redis-01,network_latency,1755,delay=100ms
2026-12-05T18:10:36+00:00,cnsm-io-01,memory_pressure,1847,vm_bytes=4G
2026-12-05T19:44:40+00:00,cnsm-io-01,cpu_spike,1546,cpu=1 load=90
2026-12-05T20:02:26+00:00,cnsm-db-postgres-01,disk_io,578,io=2 hdd=2
2026-12-05T20:53:44+00:00,cnsm-db-redis-02,disk_io,803,io=8 hdd=8
2026-12-05T21:09:37+00:00,cnsm-db-postgres-01,disk_io,1009,io=2 hdd=2
2026-12-05T21:54:44+00:00,cnsm-db-postgres-01,network_latency,350,delay=500ms
2026-12-06T07:25:18+00:00,cnsm-web-03,disk_io,558,io=8 hdd=8
2026-12-06T08:40:48+00:00,cnsm-web-06,process_leak,831,fork=8
2026-12-06T09:15:52+00:00,cnsm-db-redis-01,disk_io,562,io=2 hdd=2
2026-12-06T09:50:50+00:00,cnsm-web-06,process_leak,500,fork=8
2026-12-06T10:24:28+00:00,cnsm-web-06,memory_pressure,2301,vm_bytes=1G
2026-12-06T10:28:26+00:00,cnsm-web-05,cpu_spike,800,cpu=4 load=95
2026-12-06T12:25:05+00:00,cnsm-db-redis-01,disk_io,1151,io=4 hdd=4
2026-12-06T12:35:25+00:00,cnsm-web-06,memory_pressure,2955,vm_bytes=8G
2026-12-06T13:16:03+00:00,cnsm-mem-01,process_leak,660,fork=8
2026-12-06T13:34:18+00:00,cnsm-web-03,cpu_spike,1473,cpu=4 load=85
2026-12-06T13:35:44+00:00,cnsm-io-01,process_leak,577,fork=8
2026-12-06T15:37:47+00:00,cnsm-web-03,cpu_spike,1556,cpu=4 load=95
2026-12-06T16:10:26+00:00,cnsm-db-redis-01,cpu_spike,1767,cpu=4 load=95
2026-12-06T17:14:36+00:00,cnsm-web-02,process_leak,578,fork=8
2026-12-06T17:46:25+00:00,cnsm-db-postgres-01,process_leak,837,fork=8
2026-12-06T17:48:06+00:00,cnsm-web-02,disk_io,585,io=2 hdd=2
2026-12-06T18:37:04+00:00,cnsm-db-postgres-01,cpu_spike,312,cpu=2 load=85
2026-12-06T19:16:59+00:00,cnsm-web-06,process_leak,359,fork=2
2026-12-06T20:16:24+00:00,cnsm-io-01,network_latency,1565,delay=500ms
2026-12-06T20:21:25+00:00,cnsm-web-01,memory_pressure,2339,vm_bytes=8G
2026-12-06T20:39:34+00:00,cnsm-web-01,cpu_spike,893,cpu=1 load=85
2026-12-06T21:28:19+00:00,cnsm-web-06,cpu_spike,1040,cpu=2 load=90
2026-12-07T06:06:29+00:00,cnsm-mem-01,process_leak,805,fork=8
2026-12-07T06:43:32+00:00,cnsm-web-05,network_latency,1373,delay=50ms
2026-12-07T08:03:55+00:00,cnsm-web-06,process_leak,648,fork=2
2026-12-07T08:46:08+00:00,cnsm-db-redis-02,cpu_spike,471,cpu=2 load=90
2026-12-07T09:05:52+00:00,cnsm-web-05,cpu_spike,1483,cpu=1 load=95
2026-12-07T10:42:45+00:00,cnsm-db-postgres-02,cpu_spike,639,cpu=1 load=90
2026-12-07T11:04:39+00:00,cnsm-web-02,memory_pressure,3145,vm_bytes=4G
2026-12-07T11:40:22+00:00,cnsm-io-01,cpu_spike,1767,cpu=1 load=95
2026-12-07T11:56:11+00:00,cnsm-db-postgres-02,cpu_spike,482,cpu=1 load=95
2026-12-07T12:36:52+00:00,cnsm-db-postgres-01,disk_io,320,io=8 hdd=8
2026-12-07T13:13:47+00:00,cnsm-web-05,cpu_spike,438,cpu=1 load=95
2026-12-07T15:31:42+00:00,cnsm-db-postgres-01,disk_io,617,io=8 hdd=8
2026-12-07T15:49:32+00:00,cnsm-mem-01,process_leak,339,fork=2
2026-12-07T16:29:16+00:00,cnsm-db-redis-02,disk_io,1007,io=2 hdd=2
2026-12-07T16:53:20+00:00,cnsm-io-01,network_latency,1548,delay=200ms
2026-12-07T16:59:18+00:00,cnsm-web-02,cpu_spike,594,cpu=1 load=90
2026-12-07T17:13:58+00:00,cnsm-db-redis-01,memory_pressure,832,vm_bytes=2G
2026-12-07T17:43:26+00:00,cnsm-db-postgres-01,process_leak,709,fork=4
2026-12-07T20:36:51+00:00,cnsm-db-redis-02,process_leak,759,fork=4
2026-12-07T21:24:50+00:00,cnsm-db-redis-02,network_latency,1271,delay=100ms
2026-12-08T07:34:40+00:00,cnsm-web-03,disk_io,521,io=2 hdd=2
2026-12-08T08:15:47+00:00,cnsm-web-02,disk_io,483,io=8 hdd=8
2026-12-08T08:47:21+00:00,cnsm-web-01,process_leak,576,fork=8
2026-12-08T09:34:02+00:00,cnsm-db-postgres-02,memory_pressure,998,vm_bytes=8G
2026-12-08T10:01:24+00:00,cnsm-db-postgres-01,memory_pressure,2657,vm_bytes=1G
2026-12-08T10:03:55+00:00,cnsm-db-postgres-01,network_latency,1436,delay=200ms
2026-12-08T10:06:02+00:00,cnsm-mem-01,cpu_spike,1420,cpu=2 load=85
2026-12-08T10:49:14+00:00,cnsm-web-04,cpu_spike,674,cpu=4 load=85
2026-12-08T11:40:57+00:00,cnsm-web-01,disk_io,1049,io=4 hdd=4
2026-12-08T12:02:13+00:00,cnsm-db-postgres-01,network_latency,930,delay=200ms
2026-12-08T13:28:13+00:00,cnsm-web-06,process_leak,618,fork=4
2026-12-08T14:20:07+00:00,cnsm-web-03,process_leak,867,fork=4
2026-12-08T14:32:21+00:00,cnsm-web-01,cpu_spike,370,cpu=4 load=85
2026-12-08T14:51:13+00:00,cnsm-web-02,disk_io,775,io=2 hdd=2
2026-12-08T16:14:24+00:00,cnsm-io-01,disk_io,505,io=4 hdd=4
2026-12-08T16:22:05+00:00,cnsm-web-04,cpu_spike,1234,cpu=2 load=95
2026-12-08T17:05:03+00:00,cnsm-mem-01,cpu_spike,521,cpu=4 load=90
2026-12-08T17:35:00+00:00,cnsm-db-postgres-01,network_latency,1628,delay=50ms
2026-12-08T17:47:06+00:00,cnsm-web-05,disk_io,628,io=8 hdd=8
2026-12-08T19:10:11+00:00,cnsm-web-05,memory_pressure,1239,vm_bytes=8G
2026-12-08T19:14:24+00:00,cnsm-web-04,cpu_spike,815,cpu=2 load=95
2026-12-08T19:53:36+00:00,cnsm-mem-01,memory_pressure,3185,vm_bytes=4G
2026-12-08T19:56:18+00:00,cnsm-db-redis-01,network_latency,1315,delay=50ms
2026-12-08T20:23:13+00:00,cnsm-web-03,disk_io,815,io=4 hdd=4
2026-12-08T20:42:35+00:00,cnsm-web-05,process_leak,459,fork=4
2026-12-09T06:51:39+00:00,cnsm-db-redis-01,process_leak,554,fork=4
2026-12-09T07:19:09+00:00,cnsm-io-01,disk_io,346,io=2 hdd=2
2026-12-09T07:23:50+00:00,cnsm-db-postgres-01,disk_io,942,io=2 hdd=2
2026-12-09T08:06:06+00:00,cnsm-db-postgres-01,disk_io,822,io=2 hdd=2
2026-12-09T08:19:13+00:00,cnsm-web-05,process_leak,617,fork=4
2026-12-09T08:53:12+00:00,cnsm-db-redis-02,cpu_spike,1422,cpu=4 load=95
2026-12-09T09:20:54+00:00,cnsm-web-05,disk_io,752,io=8 hdd=8
2026-12-09T09:50:49+00:00,cnsm-db-postgres-02,disk_io,464,io=2 hdd=2
2026-12-09T12:47:01+00:00,cnsm-web-04,disk_io,1076,io=8 hdd=8
2026-12-09T13:16:44+00:00,cnsm-db-postgres-02,process_leak,363,fork=2
2026-12-09T15:06:30+00:00,cnsm-db-redis-02,network_latency,1553,delay=100ms
2026-12-09T15:07:29+00:00,cnsm-db-postgres-02,cpu_spike,1235,cpu=1 load=85
2026-12-09T15:07:44+00:00,cnsm-db-postgres-01,cpu_spike,1414,cpu=1 load=95
2026-12-09T15:16:39+00:00,cnsm-db-postgres-01,cpu_spike,1228,cpu=4 load=85
2026-12-09T15:45:02+00:00,cnsm-db-postgres-02,memory_pressure,2351,vm_bytes=2G
2026-12-09T16:36:06+00:00,cnsm-web-02,cpu_spike,681,cpu=2 load=85
2026-12-09T17:16:48+00:00,cnsm-web-05,network_latency,1448,delay=50ms
2026-12-09T17:27:26+00:00,cnsm-web-01,process_leak,310,fork=4
2026-12-09T18:25:52+00:00,cnsm-web-06,memory_pressure,1755,vm_bytes=2G
2026-12-10T06:14:47+00:00,cnsm-web-06,network_latency,650,delay=100ms
2026-12-10T06:17:04+00:00,cnsm-web-06,cpu_spike,1708,cpu=1 load=95
2026-12-10T06:33:36+00:00,cnsm-web-03,network_latency,753,delay=500ms
2026-12-10T06:37:37+00:00,cnsm-db-postgres-01,network_latency,1081,delay=100ms
2026-12-10T06:39:10+00:00,cnsm-web-06,memory_pressure,1687,vm_bytes=4G
2026-12-10T07:22:26+00:00,cnsm-web-02,cpu_spike,937,cpu=4 load=85
2026-12-10T07:56:37+00:00,cnsm-web-01,disk_io,536,io=8 hdd=8
2026-12-10T08:10:41+00:00,cnsm-web-05,memory_pressure,1115,vm_bytes=1G
2026-12-10T09:13:51+00:00,cnsm-db-redis-01,network_latency,1304,delay=50ms
2026-12-10T09:44:10+00:00,cnsm-mem-01,process_leak,512,fork=4
2026-12-10T09:44:41+00:00,cnsm-mem-01,cpu_spike,1648,cpu=1 load=95
2026-12-10T10:55:10+00:00,cnsm-web-03,cpu_spike,899,cpu=2 load=90
2026-12-10T11:04:12+00:00,cnsm-web-06,cpu_spike,422,cpu=4 load=85
2026-12-10T11:49:07+00:00,cnsm-web-01,cpu_spike,432,cpu=4 load=95
2026-12-10T12:08:24+00:00,cnsm-db-postgres-01,cpu_spike,1511,cpu=1 load=90
2026-12-10T12:46:45+00:00,cnsm-db-redis-02,disk_io,856,io=8 hdd=8
2026-12-10T13:09:29+00:00,cnsm-db-redis-02,cpu_spike,911,cpu=4 load=95
2026-12-10T14:43:50+00:00,cnsm-web-03,process_leak,708,fork=8
2026-12-10T14:45:55+00:00,cnsm-web-05,network_latency,1150,delay=500ms
2026-12-10T16:02:21+00:00,cnsm-db-postgres-01,process_leak,534,fork=8
2026-12-10T16:49:56+00:00,cnsm-db-postgres-02,process_leak,877,fork=4
2026-12-10T17:10:30+00:00,cnsm-db-postgres-01,cpu_spike,609,cpu=1 load=85
2026-12-10T17:15:12+00:00,cnsm-mem-01,cpu_spike,1665,cpu=1 load=90
2026-12-10T18:19:51+00:00,cnsm-web-03,memory_pressure,3501,vm_bytes=4G
2026-12-10T19:13:10+00:00,cnsm-db-postgres-01,cpu_spike,564,cpu=2 load=90
2026-12-10T19:47:51+00:00,cnsm-io-01,cpu_spike,559,cpu=2 load=85
2026-12-10T20:47:08+00:00,cnsm-db-redis-02,memory_pressure,1293,vm_bytes=4G
2026-12-10T20:59:23+00:00,cnsm-mem-01,process_leak,324,fork=4
2026-12-10T21:39:30+00:00,cnsm-web-04,memory_pressure,1711,vm_bytes=1G
2026-12-10T21:46:24+00:00,cnsm-web-02,disk_io,439,io=8 hdd=8
2026-12-11T06:01:54+00:00,cnsm-web-04,cpu_spike,616,cpu=4 load=95
2026-12-11T07:08:12+00:00,cnsm-web-06,disk_io,928,io=8 hdd=8
2026-12-11T07:48:01+00:00,cnsm-mem-01,disk_io,770,io=4 hdd=4
2026-12-11T09:09:29+00:00,cnsm-web-01,cpu_spike,1144,cpu=4 load=85
2026-12-11T09:16:53+00:00,cnsm-db-postgres-02,disk_io,410,io=8 hdd=8
2026-12-11T09:49:23+00:00,cnsm-web-05,disk_io,919,io=2 hdd=2
2026-12-11T12:14:07+00:00,cnsm-web-06,process_leak,559,fork=4
2026-12-11T12:23:25+00:00,cnsm-mem-01,network_latency,326,delay=200ms
2026-12-11T13:19:24+00:00,cnsm-db-redis-01,cpu_spike,1046,cpu=2 load=85
2026-12-11T14:19:59+00:00,cnsm-db-redis-02,cpu_spike,1282,cpu=2 load=90
2026-12-11T15:16:30+00:00,cnsm-db-postgres-02,process_leak,873,fork=4
2026-12-11T16:02:23+00:00,cnsm-web-02,disk_io,771,io=4 hdd=4
2026-12-11T17:21:54+00:00,cnsm-web-03,cpu_spike,1756,cpu=4 load=90
2026-12-11T18:41:11+00:00,cnsm-mem-01,cpu_spike,1278,cpu=2 load=90
2026-12-11T19:05:48+00:00,cnsm-db-postgres-01,cpu_spike,572,cpu=4 load=85
2026-12-11T19:14:10+00:00,cnsm-db-redis-02,cpu_spike,1200,cpu=1 load=85
2026-12-11T20:08:39+00:00,cnsm-web-05,disk_io,608,io=2 hdd=2
2026-12-11T20:25:48+00:00,cnsm-db-redis-01,process_leak,335,fork=4
2026-12-11T20:37:45+00:00,cnsm-web-04,memory_pressure,2308,vm_bytes=1G
2026-12-11T21:10:21+00:00,cnsm-web-04,memory_pressure,1131,vm_bytes=4G
2026-12-12T08:12:37+00:00,cnsm-db-postgres-02,process_leak,746,fork=8
2026-12-12T08:54:21+00:00,cnsm-web-04,disk_io,377,io=4 hdd=4
2026-12-12T11:12:12+00:00,cnsm-web-01,memory_pressure,1816,vm_bytes=8G
2026-12-12T12:00:35+00:00,cnsm-web-06,process_leak,714,fork=4
